Id,SalePrice
0,122230.2645
1,206416.0856
2,166579.9127
3,184506.4124
4,191395.1365
5,211213.6064
6,208493.3411
7,60464.51942
8,173386.4097
9,87659.96911
10,152451.0691
11,111516.8793
12,98697.74476
13,201917.1011
14,112709.0507
15,135298.3692
16,119799.8307
17,213309.8142
18,132452.1347
19,149493.8154
20,76188.94417
21,123762.8672
22,92700.23866
23,216037.7758
24,143786.3396
25,174300.1448
26,196248.1372
27,109410.1464
28,140131.7205
29,115753.9564
30,13248.8134
31,217858.4795
32,82932.75431
33,291310.6901
34,116690.7386
35,201161.0521
36,131052.4782
37,231049.5051
38,129136.1171
39,5370.696565
40,113667.0116
41,228818.8166
42,203332.4768
43,247458.4995
44,113078.7215
45,245016.609
46,93908.93172
47,231196.3372
48,309280.5746
49,213833.9678
50,114856.0552
51,202472.8304
52,128474.0367
53,269030.7224
54,147922.1916
55,240632.0686
56,180781.2563
57,204533.7194
58,138629.7524
59,111930.087
60,198562.153
61,272983.8541
62,157183.3479
63,164863.2836
64,148801.9355
65,199487.4396
66,108964.6874
67,160119.1784
68,119269.3795
69,335393.9384
70,74194.56328
71,120753.7491
72,159119.2671
73,135587.8236
74,73946.94604
75,58451.33801
76,129941.4077
77,131244.5463
78,261476.6857
79,214401.8918
80,186252.2961
81,12526.67982
82,256415.3481
83,169025.7002
84,141208.0599
85,129875.0694
86,254260.5005
87,92672.18973
88,230476.6947
89,150049.9787
90,367610.2688
91,150215.2
92,56293.70475
93,293181.9386
94,109200.2662
95,354498.0381
96,194596.8443
97,112145.7124
98,354822.2472
99,209472.9705
100,187762.9754
101,157523.9758
102,125669.9235
103,158649.9252
104,221683.0021
105,226580.9257
106,236421.926
107,178192.8215
108,96005.70184
109,168049.2674
110,284460.9979
111,144670.8651
112,334755.1227
113,192775.7837
114,155340.8919
115,137033.5124
116,180904.1392
117,117505.5438
118,230082.5858
119,120109.1459
120,100715.3157
121,125808.9126
122,98345.82277
123,240581.5931
124,115938.1706
125,369304.8762
126,91243.69614
127,84674.35303
128,191266.1656
129,201476.4707
130,209001.2518
131,211833.6727
132,163258.2253
133,206215.2268
134,126038.9112
135,99325.42733
136,116591.0989
137,261305.6959
138,266048.9254
139,151619.0987
140,132282.8727
141,179619.8585
142,114379.2607
143,101266.4293
144,297959.7955
145,142889.0116
146,164429.755
147,129930.116
148,372279.3531
149,175533.7245
150,147258.8278
151,149676.0336
152,206991.6414
153,239817.0243
154,150227.8803
155,283534.136
156,209111.0435
157,142968.2644
158,207348.2482
159,93267.63342
160,270809.2415
161,145958.3991
162,57083.89452
163,271489.3608
164,121774.2404
165,57691.47898
166,198533.9188
167,189118.2777
168,233176.2241
169,99791.20944
170,237199.9554
171,267358.4005
172,118910.1173
173,93346.00611
174,301170.0715
175,120626.125
176,168534.3318
177,112695.3211
178,105531.5618
179,180277.1762
180,118552.4129
181,147820.9589
182,296043.3477
183,160989.0999
184,232916.1602
185,216933.0309
186,130618.5808
187,133700.9835
188,79309.893
189,156487.6884
190,273759.3841
191,234340.5025
192,155903.6954
193,339551.9078
194,126801.6983
195,197958.4106
196,188823.0586
197,270440.2793
198,139583.4873
199,204754.3913
200,188595.3517
201,225361.2485
202,127858.411
203,121986.4796
204,181708.0784
205,302589.3668
206,190059.2979
207,97943.14347
208,182137.4845
209,221111.3145
210,161357.1385
211,191960.9374
212,193497.6646
213,198502.8835
214,101860.3323
215,297511.4808
216,79032.19497
217,148550.3708
218,143329.9228
219,228758.6563
220,225416.8365
221,119356.4642
222,229747.5928
223,105012.2408
224,112310.3438
225,261568.3061
226,133278.3333
227,125561.2668
228,144932.5869
229,176749.4993
230,182446.9105
231,197987.7821
232,213348.5437
233,194524.6847
234,194307.3769
235,129614.4802
236,227027.7244
237,280887.9381
238,115716.7274
239,342545.0523
240,194711.2665
241,236173.3006
242,152580.5087
243,33915.98933
244,147076.3242
245,317866.3411
246,165980.3103
247,166594.5133
248,172544.1429
249,247985.1246
250,96632.02237
251,136734.8376
252,386655.0494
253,240100.4817
254,323727.1417
255,124416.1589
256,174326.0624
257,304330.8602
258,164847.3469
259,106543.8337
260,100964.9823
261,155760.6104
262,162928.9753
263,179314.7348
264,123306.4672
265,267996.584
266,273325.6275
267,336738.6028
268,177485.7198
269,161893.7211
270,110647.0341
271,140999.8202
272,227735.0155
273,186292.9925
274,50398.30021
275,113139.6227
276,96594.13613
277,270857.1466
278,90995.50853
279,211941.0598
280,175130.7808
281,189456.3115
282,166224.8351
283,128502.7395
284,66874.44924
285,197958.8408
286,172804.9417
287,141542.6392
288,168287.8562
289,89205.54847
290,102096.8678
291,141649.1555
292,158861.4194
293,140809.7698
294,127905.5247
295,283117.2442
296,101829.9366
297,119227.4936
298,151966.1992
299,210339.6007
300,109080.3369
301,198447.3828
302,173537.47
303,125943.0483
304,227122.0417
305,281152.6874
306,297197.3787
307,117069.8218
308,190010.2317
309,131384.5303
310,152597.2953
311,214030.9738
312,210684.3867
313,91797.8692
314,123955.5328
315,137935.36
316,149281.341
317,215990.4771
318,56811.89523
319,181857.6841
320,145187.2737
321,160123.4874
322,156637.2135
323,67733.44332
324,145594.9353
325,232663.2312
326,129611.574
327,246745.667
328,144506.0492
329,192833.5707
330,85779.48938
331,260388.6009
332,103573.7482
333,49089.65915
334,126647.4156
335,118250.222
336,210476.0502
337,21964.82596
338,130941.3001
339,129570.5282
340,157279.6743
341,191955.7452
342,147388.1134
343,237173.0161
344,170834.0199
345,217285.7516
346,151487.1947
347,131752.9984
348,93320.63909
349,184090.9114
350,306533.2604
351,105956.7921
352,381078.8168
353,93510.38123
354,298988.4156
355,141649.1555
356,106625.5768
357,134896.8807
358,263248.948
359,80314.59087
360,273109.5025
361,135216.2603
362,111247.2445
363,219316.3034
364,250982.3912
365,122166.0383
366,192896.4239
367,123633.1723
368,101557.8539
369,210184.1413
370,351767.3486
371,111169.6287
372,136198.2825
373,126464.442
374,134536.8147
375,130650.9776
376,202189.5816
377,164830.1405
378,-1599.159629
379,371762.2973
380,141678.3119
381,145030.353
382,148030.4321
383,99125.60274
384,132143.4996
385,137247.0162
386,109765.7512
387,401220.5619
388,227959.2064
389,50812.96705
390,158237.4013
391,111962.3796
392,266564.6744
393,196141.3043
394,94834.50232
395,206026.9882
396,65311.03927
397,303387.7291
398,159607.0707
399,254165.6574
400,157568.0484
401,210102.354
402,123364.9187
403,205718.3663
404,128564.592
405,301062.3703
406,350650.5713
407,186932.1932
408,221322.0802
409,155901.3609
410,136772.2968
411,155199.4413
412,92271.4252
413,210755.9974
414,185671.6229
415,127123.0454
416,254605.2333
417,127680.8342
418,90233.75881
419,158043.942
420,81878.63076
421,66240.12513
422,182282.4591
423,139507.7471
424,121516.1841
425,121513.2876
426,134785.667
427,51985.78626
428,90921.79781
429,253841.4074
430,252795.6583
431,91442.4829
432,121301.4897
433,152425.9769
434,111649.5199
435,425169.8582
436,131021.8716
437,132210.6368
438,104263.216
439,146124.9086
440,101713.4243
441,229383.5872
442,165820.9587
443,175833.8311
444,412929.5603
445,118419.9818
446,145249.8579
447,65824.67839
448,281295.2234
449,143678.9514
450,120998.3362
451,226245.3872
452,126179.8042
453,267095.1893
454,220455.52
455,181104.2971
456,149291.6847
457,92909.15606
458,159442.4708
459,159420.4707
460,103056.0955
461,192076.9329
462,94325.91881
463,169823.0463
464,262054.7202
465,230301.7847
466,152279.3208
467,99964.80391
468,93264.63266
469,162571.7754
470,234110.7259
471,73933.90174
472,118520.0236
473,57118.71839
474,351844.7923
475,111945.1991
476,143272.801
477,209483.2866
478,142583.0209
479,206777.5286
480,98234.75252
481,142025.9523
482,107931.4101
483,181872.4801
484,153094.1505
485,198675.9803
486,224504.6222
487,210610.6577
488,139190.8926
489,229129.3181
490,169859.7399
491,94881.80096
492,223416.4496
493,107139.4166
494,182776.0487
495,127571.3659
496,141854.7836
497,123639.8444
498,205961.6018
499,297137.2545
500,269111.5868
501,171363.3025
502,88941.10218
503,160890.5789
504,129178.4936
505,125293.4031
506,134040.5172
507,102380.9706
508,182486.0286
509,115221.6207
510,147338.6065
511,118237.2504
512,153016.041
513,356998.1941
514,77830.64771
515,239162.7229
516,194357.0364
517,185340.8532
518,81095.8827
519,188014.8937
520,104179.4357
521,137524.0441
522,153337.6511
523,194392.1208
524,115116.2308
525,143155.729
526,330690.1367
527,105828.7183
528,180783.5546
529,116483.2687
530,121616.9116
531,131806.077
532,251490.4071
533,301913.6359
534,209705.7959
535,63666.57516
536,102535.1891
537,137380.8338
538,179164.6452
539,155380.4027
540,256091.4273
541,192398.7558
542,182412.324
543,133170.7592
544,133715.9304
545,229237.2822
546,187141.4763
547,158944.9802
548,154247.7679
549,130152.2972
550,108633.367
551,41492.71424
552,211368.3804
553,238653.4181
554,59283.99509
555,164637.4673
556,316995.311
557,114038.6064
558,165661.7625
559,143552.6801
560,125755.2879
561,263569.3896
562,198893.6555
563,205541.4821
564,163126.0795
565,216958.8186
566,259604.769
567,100973.7054
568,315504.6246
569,194994.1745
570,208037.8723
571,176627.1944
572,165662.4961
573,50007.13159
574,207012.8706
575,243475.2406
576,71166.99269
577,209226.7265
578,191176.0922
579,102241.0679
580,218204.479
581,268595.3301
582,212037.9096
583,159861.1308
584,128316.2615
585,243105.1892
586,167411.084
587,321383.9199
588,254812.4238
589,269689.0361
590,216730.8183
591,98840.49429
592,287452.071
593,171298.5169
594,136340.8689
595,141046.5817
596,272784.1608
597,179663.0761
598,72605.87542
599,208833.2437
600,156801.7136
601,159232.5546
602,128501.5668
603,184193.7631
604,126453.4625
605,273854.9728
606,239980.2351
607,147830.2544
608,267685.2373
609,151020.7153
610,173438.354
611,161620.1207
612,257719.8246
613,125269.4985
614,234979.8781
615,155292.9459
616,231383.3559
617,125877.8152
618,202812.5822
619,205706.2421
620,49029.21004
621,217781.5769
622,149412.3093
623,178607.6864
624,269609.2615
625,248669.5363
626,95906.74918
627,231372.0874
628,67612.49586
629,116305.0379
630,325504.9171
631,147283.1005
632,299403.8718
633,151615.5065
634,170508.7474
635,113822.1047
636,209448.2992
637,277955.9274
638,319909.804
639,283846.8181
640,144627.5223
641,143457.9366
642,108740.5651
643,47819.64343
644,309869.9013
645,217082.7849
646,16588.02256
647,337353.1839
648,151819.9024
649,263348.5353
650,215858.7533
651,153909.3198
652,109318.6335
653,188485.6303
654,70970.17247
655,212255.8907
656,313309.7246
657,88900.48516
