Id,SalePrice
0,109935.5324
1,221128.8534
2,147497.6434
3,171941.0201
4,194708.8544
5,210150.5111
6,216184.8762
7,67653.60162
8,173796.2106
9,83355.24176
10,148426.7878
11,105344.3058
12,90930.64027
13,208739.6938
14,88471.42327
15,133162.2888
16,118096.7213
17,215903.6856
18,112881.15
19,152716.3734
20,61683.40502
21,110666.3882
22,91350.98115
23,220128.4526
24,149806.6033
25,190913.0177
26,203937.4231
27,104134.5195
28,137235.3941
29,118812.8296
30,19169.16634
31,216149.4403
32,88694.23259
33,304913.6542
34,123851.7391
35,194874.4941
36,128239.8384
37,239085.6933
38,128057.5662
39,1616.338272
40,103553.0987
41,239643.2573
42,210706.6583
43,254076.6081
44,107545.7338
45,245143.2624
46,86073.12858
47,225745.0674
48,319732.1347
49,223729.555
50,122775.6084
51,195846.2739
52,110882.2426
53,273556.9667
54,131426.4426
55,226284.1602
56,185757.4676
57,184792.311
58,105392.7877
59,102825.8486
60,210782.3096
61,282298.6989
62,165143.4766
63,143721.3913
64,147593.7185
65,202883.3708
66,113175.6783
67,174162.9254
68,118687.2923
69,334255.5841
70,68378.5452
71,124885.2582
72,152200.5325
73,130939.8267
74,72170.25414
75,60215.12808
76,127644.8944
77,132061.7792
78,282417.1494
79,215245.2024
80,190580.673
81,-7328.983283
82,288360.2697
83,186354.0796
84,139535.2125
85,111806.541
86,258225.5812
87,85257.83229
88,224084.4439
89,166132.4679
90,366717.7901
91,138726.8499
92,47752.73041
93,301461.2608
94,106949.6043
95,351675.684
96,220332.5217
97,105141.5914
98,355426.4295
99,186511.8806
100,195603.5426
101,141904.3257
102,99198.86813
103,179635.3368
104,231378.7765
105,235058.0189
106,233625.0934
107,190358.8099
108,102055.41
109,153384.0065
110,297439.9991
111,97765.10554
112,335836.6095
113,197786.6555
114,155002.2557
115,142655.3728
116,171473.7948
117,103548.1311
118,240910.1479
119,139347.3882
120,84967.95126
121,133043.5336
122,109373.7884
123,241481.3299
124,111565.0739
125,380014.1274
126,92383.76382
127,92634.59548
128,192890.9421
129,211016.0958
130,217589.822
