Id,SalePrice
0,112686.9703
1,220718.2703
2,151432.8839
3,171713.7107
4,194605.4268
5,210787.4148
6,216331.7051
7,68450.57138
8,174014.0296
9,86359.38935
10,149648.9657
11,106766.6658
12,91633.79697
13,208525.4276
14,91179.44229
15,134159.8214
16,117649.1655
17,216432.3003
18,114018.1525
19,152722.6998
20,63103.27107
21,113145.0564
22,92769.77339
23,219703.9402
24,149419.8095
25,190361.8157
26,205563.5997
27,105691.5587
28,129484.6706
29,119000.2244
30,12591.7621
31,216050.5882
32,89061.30618
33,304030.6577
34,122813.2295
35,194719.952
36,129641.44
37,240123.3918
38,128341.5378
39,-3598.754334
40,105586.4978
41,239573.7565
42,210546.8492
43,253614.1863
44,109223.839
45,245012.6228
46,88102.3985
47,227278.7315
48,319975.8762
49,223383.9327
50,122534.0093
51,196815.2087
52,112394.2998
53,273148.2434
54,133315.7777
55,226951.138
56,185394.1936
57,185644.6285
58,108745.6443
59,103768.3565
60,210997.6334
61,282848.4892
62,166871.7812
63,145292.6531
64,149602.7567
65,202781.5868
66,113367.4645
67,174137.5905
68,119252.6836
69,332808.3675
70,69291.79454
71,125857.2956
72,152414.6183
73,131501.0767
74,72560.57173
75,62431.94713
76,128445.4445
77,132639.1333
78,281031.0025
79,215097.7028
80,191199.3218
81,-11150.74771
82,288959.4097
83,186714.441
84,140220.8881
85,112966.3615
86,258117.9929
87,79216.78618
88,225077.1744
89,165665.7014
90,366602.3623
91,138264.2184
92,49700.23296
93,300920.6147
94,98908.92807
95,354070.6963
96,220925.2378
97,97814.91104
98,355750.6038
99,177929.0798
100,195686.6717
101,141691.8079
102,101950.0423
103,180992.5853
104,231399.3943
105,234373.4108
106,233340.9056
107,190314.3334
108,103977.0839
109,155938.3821
110,296670.7713
111,102908.1835
112,335498.1327
113,197637.3669
114,154929.2129
115,142789.4434
116,172114.8046
117,104812.8512
118,240911.0866
119,139355.3404
120,87564.20673
121,133537.3619
122,109511.4188
123,240437.6814
124,112393.31
125,380135.4314
126,92775.95432
127,91956.63265
128,194119.3816
129,210605.7419
130,217115.6036
131,224999.157
132,167577.0257
133,216232.9562
134,131581.9794
135,83608.25685
136,88436.21478
137,286114.7207
138,258144.1783
139,154278.6238
140,129412.0468
141,185916.945
142,114336.993
143,108540.0542
144,304723.8909
145,157099.5054
146,143709.1181
147,138864.4551
148,383223.8029
149,186135.1845
150,145832.1641
151,148331.8514
152,193239.5542
153,252487.6878
154,141539.6213
155,286760.8525
156,215633.0578
157,143684.5063
158,187019.9738
159,105874.5739
160,265541.7859
161,134927.0949
162,50736.12563
163,285710.3453
164,119272.4017
165,50914.17416
166,176988.9185
167,186028.6935
168,227939.6932
169,96747.12195
170,249605.4024
171,272088.4468
172,101052.0685
173,102490.9502
174,302526.657
175,115979.8463
176,169596.2891
177,103556.2152
178,109689.4403
179,135999.1864
180,125044.348
181,150967.5188
182,305658.0352
183,173921.6701
184,230494.514
185,235275.3683
186,141275.0168
187,137703.7248
188,58539.83388
189,166398.7042
190,286007.8143
191,232979.1356
192,175006.9129
193,346516.6113
194,127208.207
195,203176.2655
196,198449.3606
197,270996.6606
198,145622.8516
199,214790.5209
200,186560.8146
201,215868.2385
202,136899.3417
203,110948.9768
204,182154.3682
205,293590.4036
206,203365.8692
207,109727.6291
208,194114.9436
209,224973.2619
210,148375.6398
211,209420.4158
212,200485.0703
213,207044.1859
214,112990.7305
215,298207.108
216,74667.30146
217,136857.886
218,145298.7983
219,224141.4749
220,229876.5752
221,115955.7935
222,240881.0018
223,105496.5571
224,114245.0446
225,255650.7888
226,116140.311
227,124208.0442
228,154060.73
229,188284.961
230,187182.6977
231,211985.8307
232,221080.9249
233,175275.8477
234,200865.1666
235,132042.9943
236,231384.5354
237,348001.3022
238,107316.8645
239,355409.6569
240,195048.9801
241,242230.5522
242,146369.913
243,75038.90625
244,137430.5965
245,319500.4159
246,143281.1013
247,163109.5837
248,168121.3202
249,255624.6944
250,106371.6878
251,132053.3126
252,405105.0904
253,277063.4697
254,325236.3814
255,105413.9594
256,174497.9181
257,310453.4573
258,163806.1549
259,104142.3554
260,101179.4899
261,159578.0792
262,181996.8089
263,179642.6693
264,114912.4234
265,275421.2609
266,287439.3249
267,346849.969
268,180890.042
269,165502.4162
270,98473.18158
271,128368.3689
272,244775.2161
273,226601.5134
274,45715.47252
275,107276.5057
276,96777.56427
277,272775.7048
278,85233.12624
279,194381.8987
280,186273.5334
281,197864.2525
282,140618.4929
283,113535.4352
284,61792.44556
285,176651.9356
286,180152.5945
287,147049.6702
288,163728.5461
289,79025.39787
290,101697.3572
291,149534.3615
292,127854.7561
293,155510.2114
294,126302.4782
295,266959.9581
296,98913.91063
297,108596.2356
298,138404.4039
299,218081.1771
300,94453.81634
301,195658.0292
302,176056.2488
303,147515.5197
304,237347.7901
305,297485.4048
306,305912.9187
307,116972.6026
308,187760.8253
309,118557.3813
310,152422.509
311,220804.1658
312,201260.784
313,77768.19049
314,120347.9521
315,138935.3828
316,140398.5503
317,207283.1791
318,68006.92031
319,182500.6972
320,123637.5376
321,156439.7491
322,167507.1499
323,65455.65445
324,151411.0542
325,229640.1871
326,112361.2289
327,264151.4259
328,149495.648
329,213471.9407
330,98863.67176
331,268313.882
332,101949.3848
333,37418.89088
334,118866.4975
335,121913.2494
336,202907.5478
337,17886.84262
338,135840.6833
339,123930.2531
340,155843.7094
341,172185.1336
342,149572.1393
343,240242.9508
344,173979.2394
345,180994.0262
346,162975.8024
347,105560.2525
348,87210.29917
349,184204.9684
350,310564.4473
351,135935.0483
352,394882.956
353,91001.68784
354,309533.6967
355,149534.3615
356,105976.0707
357,134215.9071
358,263213.8209
359,73357.45227
360,298937.762
361,138021.3817
362,97524.43526
363,229836.0216
364,251631.2122
365,102056.0833
366,207676.9011
367,107133.192
368,109195.0004
369,218142.7126
370,371056.1939
371,112056.5579
372,138349.0846
373,132846.2386
374,134695.7975
375,128129.7364
376,206025.4755
377,145406.4814
378,1486.216375
379,372092.5137
380,146620.0863
381,110114.5152
382,143898.452
383,94894.10983
384,129248.2458
385,135757.3852
386,117396.0022
387,409120.4253
388,240081.6779
389,57047.39045
390,151004.3364
391,105114.0464
392,276942.5401
393,193842.4198
394,79740.01432
395,197860.3096
396,63926.37881
397,303113.4888
398,167550.2109
399,251512.9189
400,166176.6611
401,198163.1836
402,100247.3478
403,210915.939
404,116104.8698
405,317266.0505
406,352854.5673
407,196336.7253
408,214623.5647
409,139831.216
410,109448.7557
411,138836.0275
412,100266.7896
413,224352.4593
414,195868.8606
415,132418.5059
416,259314.6938
417,126945.615
418,87537.81457
419,165444.1442
420,69353.44444
421,77406.6972
422,187007.094
423,137348.4014
424,113929.7188
425,125411.4978
426,133798.2192
427,55923.45698
428,91613.7455
429,254122.9314
430,260427.4346
431,89983.24122
432,108363.6041
433,142802.1046
434,132229.1833
435,654058.5046
436,147317.7371
437,130627.6422
438,105665.4493
439,113219.5034
440,115825.3424
441,255344.3667
442,174616.3485
443,189422.5675
444,376000.296
445,95101.13873
446,155486.3132
447,72631.01634
448,285239.1671
449,131216.2718
450,108673.4068
451,231384.5354
452,140732.0296
453,261520.6806
454,224869.2716
455,177039.0879
456,135562.3237
457,83920.84412
458,146966.0617
459,218166.8591
460,103440.5277
461,181114.6764
462,97661.20424
463,159017.3937
464,263776.0151
465,235698.7126
466,137849.7789
467,69713.67345
468,88919.34784
469,159039.6777
470,223874.0948
471,58412.82763
472,90409.37517
473,41690.04638
474,341329.1119
475,106766.6658
476,116055.4687
477,206725.3715
478,159096.4091
479,215435.3472
480,87942.74531
481,144639.9549
482,106603.2958
483,197385.3413
484,149130.4613
485,196311.0061
486,219798.4903
487,268665.8349
488,133370.882
489,230023.9897
490,169631.6619
491,80117.24657
492,237983.1231
493,117807.7664
494,181691.2484
495,121219.9808
496,147922.2306
497,117952.9551
498,209240.084
499,302609.2423
500,280119.8755
501,174963.0995
502,104276.0187
503,156896.954
504,121053.4442
505,123801.8461
506,111221.9604
507,93527.38928
508,171012.0944
509,120257.8211
510,141532.1577
511,97267.38605
512,156800.4692
513,371507.9114
514,93349.80154
515,273351.8006
516,199588.83
517,196765.1053
518,84968.54453
519,197026.8115
520,106754.8077
521,138937.4996
522,160643.888
523,199294.5833
524,83153.47797
525,140596.5714
526,327743.6519
527,107389.1136
528,180922.6365
529,116161.9223
530,94016.35719
531,134508.9142
532,262436.9938
533,299489.872
534,211904.2655
535,63212.42813
536,105401.1318
537,131864.4017
538,162427.9296
539,151544.5557
540,257652.6816
541,208285.0036
542,161509.2696
543,136030.0887
544,148627.504
545,223177.3077
546,189289.1831
547,153287.6995
548,129979.3501
549,116197.3197
550,115782.2287
551,35563.64859
552,195862.4962
553,239365.0481
554,71431.10099
555,166948.6094
556,333095.9006
557,102459.0491
558,146969.3227
559,128801.9321
560,129842.2206
561,244223.7111
562,206438.9792
563,214003.2276
564,170768.4527
565,222226.0622
566,261958.3401
567,93876.14167
568,316671.8729
569,199072.7719
570,180219.0242
571,186203.2811
572,176065.1627
573,46157.075
574,206018.872
575,242891.0136
576,94644.02174
577,222640.5966
578,175342.6288
579,104383.8063
580,231783.7013
581,262486.8566
582,215384.4094
583,148365.277
584,121023.0765
585,254170.2373
586,181676.1158
587,318151.9214
588,259361.9239
589,295401.8816
590,214511.6626
591,101937.9082
592,289477.6191
593,169687.7991
594,131451.702
595,132835.6138
596,265782.2609
597,156274.014
598,65162.38674
599,210570.7404
600,136487.4928
601,156953.4471
602,128197.0033
603,194741.0356
604,117263.4054
605,276188.0492
606,247168.0639
607,125047.4292
608,271539.9022
609,149466.0007
610,183912.7784
611,153924.7625
612,270213.6267
613,119783.6183
614,249634.0567
615,138016.1224
616,229093.2147
617,114014.864
618,211018.8207
619,204998.0475
620,46157.075
621,219544.3262
622,148578.8207
623,190903.2165
624,285593.4606
625,260753.6218
626,95449.06357
627,240584.7253
628,62552.54854
629,116112.1033
630,337086.018
631,145197.0966
632,296494.8634
633,147832.133
634,179001.0511
635,83086.83032
636,220120.1766
637,296371.4565
638,330338.1609
639,352052.3892
640,125944.1547
641,147875.0929
642,114195.1075
643,29881.33749
644,316403.4683
645,220204.6799
646,23418.51183
647,328206.0678
648,157636.1901
649,256579.3735
650,229224.4351
651,167499.6452
652,104449.7838
653,199483.7843
654,69961.84662
655,214775.1093
656,324194.826
657,83006.42187
658,240597.5701
659,74523.97235
660,125494.8448
661,191713.8587
662,113739.3615
663,193797.2815
664,164934.5869
665,138710.6884
666,279957.8498
667,29510.95502
668,193348.5305
669,212512.4309
670,165201.389
671,239106.5532
672,118018.1819
673,76568.03281
674,91205.42107
675,175377.594
676,174473.6863
677,100537.4141
678,202582.3024
679,143802.0759
680,94580.58229
681,190652.1861
682,226864.8789
683,103837.947
684,132072.396
685,158139.1612
686,304929.6857
687,195017.1696
688,211035.0513
689,116900.9225
690,117258.5058
691,234429.4866
692,89729.86461
693,145174.403
694,171082.7858
695,45744.5985
696,138817.0459
697,112129.3819
698,105224.7703
699,199060.628
700,127104.0884
701,120715.6085
702,228917.7068
703,172066.7313
704,213781.0367
705,118786.5608
706,200498.3694
707,119858.6969
708,120913.2659
709,108327.53
710,112656.5891
711,117954.4665
712,309188.7863
713,198961.8365
714,245788.3368
715,259109.5431
716,294271.0635
717,124035.3715
718,178441.1514
719,121240.8238
720,190546.8004
721,221270.0278
722,109682.809
723,142021.5093
724,145381.201
725,186791.1774
726,150577.4166
727,232225.932
728,232324.6679
729,183082.6644
730,140963.8632
731,144122.1255
732,201263.12
733,99066.7552
734,102762.3812
735,69292.48038
736,142358.6987
737,267452.3206
738,188716.8069
739,230262.2422
740,205609.8451
741,304744.8229
742,335110.7264
743,145118.0825
744,298540.7982
745,107958.2439
746,172684.4939
747,240322.8081
748,183625.2877
749,228546.489
750,180345.7895
751,259572.2823
752,114113.7493
753,235652.5293
754,185139.3742
755,120446.609
756,185359.9324
757,139996.236
758,273649.3984
759,256140.4487
760,178735.3021
761,113954.4244
762,337076.3204
763,107161.2465
764,201451.4177
765,288892.1756
766,177359.2481
767,237897.3881
768,329987.2096
769,162212.2487
770,92205.44164
771,203895.5272
772,81515.58702
773,196715.9643
774,13417.5819
775,270923.9809
776,209325.4555
777,112892.8282
778,250879.9741
779,245966.8452
780,186533.8453
781,74457.04311
782,84231.3826
783,260294.9537
784,84681.8445
785,157257.2116
786,335783.7531
787,178528.9419
788,145980.0185
789,218252.046
790,139863.3774
791,225524.4829
792,183317.2745
793,207962.9188
794,180988.6794
795,236260.1995
796,198229.3733
797,124868.6096
798,225351.4092
799,117361.3011
800,314500.6356
801,107607.0233
802,146137.6868
803,105330.4614
804,158292.2673
805,221453.8481
806,192642.4842
807,65279.42068
808,160781.5176
809,118712.2519
810,135433.3539
811,113006.9441
812,233937.9096
813,179887.6299
814,126168.0174
815,271881.6695
816,111164.8062
817,306405.481
818,235799.1812
819,190878.2831
820,259681.805
821,144732.2392
822,162544.2895
823,302265.0886
824,265864.6469
825,253402.8112
826,119009.3671
827,203832.7237
828,96054.73957
829,135844.7738
830,286366.6787
831,98338.31439
832,325990.8117
833,172239.4524
834,221480.3045
835,309569.1346
836,313364.8138
837,160326.7462
838,214288.5348
839,180259.3156
840,163675.1172
841,113941.4296
842,195510.1326
843,140138.8155
844,171012.9021
845,97225.98848
846,210641.3881
847,130361.5978
848,103395.6546
849,148828.1433
850,142543.0757
851,149997.2258
852,207488.1031
853,249402.3841
854,114699.2261
855,113329.7174
856,238508.7089
857,323865.8002
858,145100.9858
859,168949.5827
860,208794.96
861,101271.0219
862,306097.4634
863,153778.4938
864,274926.6721
865,129379.2473
866,145243.0974
867,139015.7198
868,111210.6992
869,201318.9019
870,162313.8491
871,133486.1125
872,165868.9642
873,148685.9902
874,351632.2568
875,47371.10275
876,140652.2164
877,191672.8973
878,218328.5374
879,177804.3714
880,214748.0028
881,282883.0259
882,137362.3796
883,185896.7227
884,139567.1287
885,233958.0928
886,216226.623
887,129521.049
888,170916.7318
889,221874.8836
890,147747.912
891,178662.9967
892,158362.7973
893,129986.077
894,208847.3956
895,56737.2971
896,182500.6817
897,118394.3977
898,174919.3443
899,216067.8645
900,271541.7694
901,148320.3726
902,100804.1614
903,117906.3804
904,173228.1744
905,173255.3696
906,229531.2008
907,102536.0419
908,158103.6205
909,171019.1034
910,142660.6388
911,66361.31951
912,208631.6336
913,267873.71
914,229201.6352
915,95514.79339
916,204691.7757
917,325544.7005
918,104253.3344
919,212713.2213
920,259803.6562
921,192053.5325
922,345490.1994
923,220624.8051
924,221573.5628
925,179478.3573
926,231061.1927
927,71499.88587
928,207853.531
