Id,SalePrice
0,107880.7202
1,221373.7083
2,147697.2398
3,172253.1624
4,194668.6582
5,210491.9658
6,216188.1516
7,68495.47236
8,173417.8955
9,83453.39625
10,147399.2894
11,106188.1368
12,90355.92866
13,207929.7265
14,88669.69804
15,133693.8087
16,119619.1479
17,215702.339
18,113263.2285
19,152773.1858
20,62950.09751
21,109470.2952
22,91555.59626
23,220602.8566
24,149925.1802
25,190929.2433
26,200184.1354
27,103919.2619
28,138040.9344
29,119650.7316
30,18469.9896
31,215435.3708
32,89705.30902
33,304407.4396
34,125101.9154
35,194006.072
36,128300.1428
37,237260.002
38,129268.0791
39,2512.443703
40,102868.1374
41,239084.3114
42,210815.5805
43,253746.3207
44,106588.3537
45,244688.3368
46,87344.6504
47,226685.697
48,318321.9485
49,223491.265
50,123573.122
51,195967.9348
52,111582.5352
53,273621.0258
54,130823.7045
55,221616.792
56,184603.1088
57,184781.8417
58,102922.923
59,103439.883
60,211552.1169
61,281461.2391
62,164984.5448
63,144270.4317
64,146711.9678
65,203123.9556
66,112698.0787
67,174835.8652
68,119766.002
69,331850.8572
70,69303.30878
71,125423.5356
72,153518.8775
73,130332.4484
74,73470.06145
75,59344.09741
76,127236.2889
77,132110.0795
78,280407.164
79,215388.6338
80,190537.6547
81,-8154.826088
82,285527.699
83,184636.7194
84,139873.1656
85,110771.1076
86,258399.6546
87,85516.13271
88,222118.9368
89,166932.0006
90,362438.6582
91,140014.4368
92,49210.23401
93,301287.8112
94,107295.703
95,347846.5164
96,219438.9031
97,105024.4451
98,353885.7442
99,186520.6461
100,195865.2354
101,143122.7569
102,98388.43092
103,178013.7716
104,231264.2075
105,234005.5533
106,234262.4445
107,190750.8468
108,101730.8895
109,152044.5811
110,296902.8832
111,96225.42616
112,335081.7093
113,198145.8671
114,155874.7077
115,143002.1441
116,172751.7867
117,103701.9182
118,239944.9712
119,139858.8638
120,85134.80998
121,132593.1571
122,109027.2969
123,240418.5205
124,112511.0823
125,379571.0312
126,93357.56755
127,94307.9858
128,191560.5514
129,211391.7582
130,217819.1235
131,224823.509
132,167693.7592
133,214042.8396
134,133187.4968
135,90386.99123
136,84888.31432
137,283718.3908
138,256715.9751
139,154668.1278
140,129630.6173
141,186733.6776
142,113939.8287
143,110232.1779
144,305435.7436
145,157159.4396
146,142418.613
147,138773.687
148,380762.1771
149,184560.9198
150,144808.7941
151,149098.1519
152,192537.6252
153,253496.2977
154,139366.6578
155,286825.75
156,216321.4429
157,142786.0592
158,182849.2681
159,105299.8613
160,264077.4561
161,140834.1928
162,43926.21242
163,285705.4321
164,116537.2486
165,59559.85909
166,176885.1885
167,185385.534
168,223522.4605
169,91933.18682
170,249133.3111
171,273255.6629
172,100427.7549
173,104067.4246
174,302536.9664
175,115991.299
176,168783.6408
177,103040.3843
178,106171.889
179,135045.579
180,127105.5527
181,151852.2318
182,305363.9174
183,174962.0604
184,230110.0161
185,234498.9129
186,142846.7259
187,134844.3491
188,65198.2084
189,174648.8001
190,286615.6797
191,233255.6007
192,175336.8464
193,345954.2045
194,126985.2823
195,203123.7617
196,198157.7348
197,272217.6916
198,145704.9199
199,215374.7775
200,187552.1052
201,212201.7179
202,136828.0512
203,110068.3736
204,182797.2669
